race_name,ppt_gender,distance_miles,date,min_time
Breakneck Point Trail Runs,M,13.05,2018-09-08,162.21666666666667
Breakneck Point Trail Runs,M,13.05,2019-04-13,135.55
Breakneck Point Trail Runs,M,13.05,2020-09-12,129.93333333333334
Breakneck Point Trail Runs,M,13.05,2021-05-08,123.1
Breakneck Point Trail Runs,M,13.05,2022-04-30,125.51666666666667
Breakneck Point Trail Runs,M,13.05,2023-05-06,109.65
Breakneck Point Trail Runs,M,26.1,2018-09-08,338.26666666666665
Breakneck Point Trail Runs,M,26.1,2019-04-13,276.3333333333333
Breakneck Point Trail Runs,M,26.1,2020-09-12,275.6666666666667
Breakneck Point Trail Runs,M,26.1,2021-05-08,285.6333333333333
Breakneck Point Trail Runs,M,26.1,2022-04-30,251.9
Breakneck Point Trail Runs,M,26.1,2023-05-06,235.86666666666667
Broken Goat,F,1.06,2019-07-19,21.098166666666668
Broken Goat,F,7.46,2019-07-19,81.17028333333333
Broken Goat,F,7.46,2022-07-16,94.3
Broken Goat,F,7.46,2023-07-15,97.4427
Broken Goat,F,15.53,2019-07-19,159.42143333333334
Broken Goat,F,15.53,2022-07-16,151.46666666666667
Broken Goat,F,15.53,2023-07-15,150.33561666666665
Broken Goat,F,15.6,2022-07-16,151.36666666666667
Broken Goat,F,31.07,2019-07-19,356.55996666666664
Broken Goat,F,31.69,2022-07-16,389.4
Broken Goat,F,31.69,2023-07-15,400.6055
Broken Goat,F,32.31,2022-07-16,420.1666666666667
Broken Goat,F,47.85,2022-07-16,571.5333333333333
Broken Goat,M,1.06,2019-07-19,17.283333333333335
Broken Goat,M,7.46,2019-07-19,79.16626666666667
Broken Goat,M,7.46,2022-07-16,72.62241666666667
Broken Goat,M,7.46,2023-07-15,71.21646666666666
Broken Goat,M,15.53,2019-07-19,153.12656666666666
Broken Goat,M,15.53,2022-07-16,122.43333333333334
Broken Goat,M,15.53,2023-07-15,128.33333333333334
Broken Goat,M,15.6,2022-07-16,136.81666666666666
Broken Goat,M,31.07,2019-07-19,309.4641833333333
Broken Goat,M,31.69,2022-07-16,313.01666666666665
Broken Goat,M,31.69,2023-07-15,326.4706
Broken Goat,M,32.31,2022-07-16,352.25
Broken Goat,M,47.85,2022-07-16,489.0833333333333
Broken/Vista,F,13.1,2021-06-05,95.53333333333333
Broken/Vista,F,13.1,2022-06-04,136.16666666666666
Broken/Vista,F,13.1,2023-06-17,109.56666666666666
Broken/Vista,F,26.2,2021-06-05,271.15
Broken/Vista,F,26.2,2022-06-04,253.98333333333332
Broken/Vista,F,31.07,2023-06-17,321.76666666666665
Broken/Vista,M,13.1,2021-06-05,90.8
Broken/Vista,M,13.1,2022-06-04,85.9
Broken/Vista,M,13.1,2023-06-17,101.81666666666666
Broken/Vista,M,26.2,2021-06-05,189.73333333333332
Broken/Vista,M,26.2,2022-06-04,208.43333333333334
Broken/Vista,M,31.07,2023-06-17,292.0833333333333
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2019-07-04,20.816666666666666
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2021-07-04,22.971733333333333
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2022-07-04,21.92645
Brundage Mountain Summit Cat Track 10k/5k,F,3.11,2023-07-04,25.9202
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2019-07-04,51.36666666666667
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2021-07-04,61.63348333333333
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2022-07-04,53.05115
Brundage Mountain Summit Cat Track 10k/5k,F,6.21,2023-07-04,49.23255
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2019-07-04,16.733333333333334
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2021-07-04,14.749966666666667
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2022-07-04,17.547116666666668
Brundage Mountain Summit Cat Track 10k/5k,M,3.11,2023-07-04,21.590533333333333
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2019-07-04,47.31666666666667
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2021-07-04,42.08295
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2022-07-04,45.21098333333333
Brundage Mountain Summit Cat Track 10k/5k,M,6.21,2023-07-04,43.56353333333333
Bryce Canyon Ultras,F,18.64,2020-05-30,223.71666666666667
Bryce Canyon Ultras,F,18.64,2022-05-28,176.38333333333333
Bryce Canyon Ultras,F,18.64,2023-05-20,159.5
Bryce Canyon Ultras,F,31.07,2019-05-18,307.78333333333336
Bryce Canyon Ultras,F,31.07,2020-05-30,444.55
Bryce Canyon Ultras,F,31.07,2021-05-29,364.35
Bryce Canyon Ultras,F,31.07,2022-05-28,375.18333333333334
Bryce Canyon Ultras,F,37.28,2019-05-18,405.55
Bryce Canyon Ultras,F,37.28,2020-05-30,464.85
Bryce Canyon Ultras,F,37.28,2021-05-29,418.81666666666666
Bryce Canyon Ultras,F,37.28,2022-05-28,370.9
Bryce Canyon Ultras,F,37.28,2023-05-20,431.9166666666667
Bryce Canyon Ultras,F,50.0,2019-05-18,774.6333333333333
Bryce Canyon Ultras,F,50.0,2020-05-30,666.1666666666666
Bryce Canyon Ultras,F,50.0,2021-05-29,546.5166666666667
Bryce Canyon Ultras,F,50.0,2022-05-28,634.5
Bryce Canyon Ultras,F,50.0,2023-05-20,565.3666666666667
Bryce Canyon Ultras,F,100.0,2019-05-18,1647.7833333333333
Bryce Canyon Ultras,F,100.0,2020-05-30,1601.4333333333334
Bryce Canyon Ultras,F,100.0,2021-05-29,1646.7833333333333
Bryce Canyon Ultras,F,100.0,2022-05-28,1498.4333333333334
Bryce Canyon Ultras,M,18.64,2020-05-30,182.7
Bryce Canyon Ultras,M,18.64,2022-05-28,155.83333333333334
Bryce Canyon Ultras,M,18.64,2023-05-20,153.78333333333333
Bryce Canyon Ultras,M,31.07,2019-05-18,372.93333333333334
Bryce Canyon Ultras,M,31.07,2020-05-30,329.53333333333336
Bryce Canyon Ultras,M,31.07,2021-05-29,266.8333333333333
Bryce Canyon Ultras,M,31.07,2022-05-28,314.5
Bryce Canyon Ultras,M,31.07,2023-05-20,326.1
Bryce Canyon Ultras,M,37.28,2019-05-18,403.56666666666666
Bryce Canyon Ultras,M,37.28,2020-05-30,442.05
Bryce Canyon Ultras,M,37.28,2021-05-29,341.75
Bryce Canyon Ultras,M,37.28,2022-05-28,342.9
Bryce Canyon Ultras,M,37.28,2023-05-20,403.78333333333336
Bryce Canyon Ultras,M,50.0,2019-05-18,477.5
Bryce Canyon Ultras,M,50.0,2020-05-30,501.46666666666664
Bryce Canyon Ultras,M,50.0,2021-05-29,688.9833333333333
Bryce Canyon Ultras,M,50.0,2022-05-28,541.5833333333334
Bryce Canyon Ultras,M,50.0,2023-05-20,538.1166666666667
Bryce Canyon Ultras,M,100.0,2019-05-18,1190.7333333333333
Bryce Canyon Ultras,M,100.0,2020-05-30,1185.7166666666667
Bryce Canyon Ultras,M,100.0,2021-05-29,1289.75
Bryce Canyon Ultras,M,100.0,2022-05-28,1319.6666666666667
Bunk House Trail Runs,F,31.07,2020-07-25,391.3666666666667
Bunk House Trail Runs,F,31.07,2021-05-29,348.6666666666667
Bunk House Trail Runs,M,31.07,2020-07-25,282.21666666666664
Bunk House Trail Runs,M,31.07,2021-05-29,239.5
Bunk House Trail Runs,M,31.07,2022-05-28,286.28333333333336
Bunk House Trail Runs,M,31.07,2023-05-27,256.0833333333333
Calgary Marathon,F,31.07,2021-09-19,284.68333333333334
Calgary Marathon,F,31.07,2022-05-28,287.46666666666664
Calgary Marathon,F,31.07,2023-05-28,320.03333333333336
Calgary Marathon,M,31.07,2021-09-19,197.51666666666668
Calgary Marathon,M,31.07,2022-05-28,248.03333333333333
Calgary Marathon,M,31.07,2023-05-28,193.05
Calgary Ultra Run,F,31.07,2022-06-05,384.1666666666667
Calgary Ultra Run,M,31.07,2022-06-05,209.31666666666666
Calgary Ultra Run,M,31.07,2023-06-03,244.1
Canyonman 100,F,100.0,2019-05-04,828.0
Canyonman 100,F,100.0,2021-05-01,799.0
Canyonman 100,F,100.0,2022-05-07,931.0
Canyonman 100,F,100.0,2023-05-06,1298.15935
Canyonman 100,M,100.0,2019-05-04,748.0
Canyonman 100,M,100.0,2021-05-01,698.0
Canyonman 100,M,100.0,2022-05-07,725.0
Canyonman 100,M,100.0,2023-05-06,648.3833333333333
Cape Mountain,F,6.21,2023-06-03,60.0
Cape Mountain,F,15.53,2021-11-20,133.88686666666666
Cape Mountain,F,15.53,2022-11-19,118.35
Cape Mountain,F,15.53,2023-06-03,143.46666666666667
Cape Mountain,F,31.07,2021-11-20,292.5078833333333
Cape Mountain,F,31.07,2022-11-19,292.25
Cape Mountain,F,31.07,2023-06-03,314.23333333333335
Cape Mountain,M,6.21,2023-06-03,45.63333333333333
Cape Mountain,M,15.53,2021-11-20,111.89126666666667
Cape Mountain,M,15.53,2022-11-19,113.1
Cape Mountain,M,15.53,2023-06-03,134.68333333333334
Cape Mountain,M,31.07,2021-11-20,247.2921
Cape Mountain,M,31.07,2022-11-19,224.56666666666666
Cape Mountain,M,31.07,2023-06-03,300.5
Capt'n Karls - Pedernales Falls,F,6.21,2019-06-22,55.4
Capt'n Karls - Pedernales Falls,F,12.43,2019-06-22,112.08333333333333
Capt'n Karls - Pedernales Falls,F,18.64,2019-06-22,194.91666666666666
Capt'n Karls - Pedernales Falls,F,18.64,2021-06-26,175.88333333333333
Capt'n Karls - Pedernales Falls,F,18.64,2022-06-25,186.26666666666668
Capt'n Karls - Pedernales Falls,F,18.64,2023-06-24,193.31666666666666
Capt'n Karls - Pedernales Falls,F,37.28,2019-06-22,421.8666666666667
Capt'n Karls - Pedernales Falls,F,37.28,2021-06-26,452.6166666666667
Capt'n Karls - Pedernales Falls,F,37.28,2022-06-25,393.3333333333333
Capt'n Karls - Pedernales Falls,F,37.28,2023-06-24,433.96666666666664
Capt'n Karls - Pedernales Falls,M,6.21,2019-06-22,48.05
Capt'n Karls - Pedernales Falls,M,12.43,2019-06-22,98.38333333333334
Capt'n Karls - Pedernales Falls,M,18.64,2019-06-22,152.05
Capt'n Karls - Pedernales Falls,M,18.64,2021-06-26,155.73333333333332
Capt'n Karls - Pedernales Falls,M,18.64,2022-06-25,147.33333333333334
Capt'n Karls - Pedernales Falls,M,18.64,2023-06-24,164.31666666666666
Capt'n Karls - Pedernales Falls,M,37.28,2019-06-22,358.1166666666667
Capt'n Karls - Pedernales Falls,M,37.28,2021-06-26,366.76666666666665
Capt'n Karls - Pedernales Falls,M,37.28,2022-06-25,352.78333333333336
Capt'n Karls - Pedernales Falls,M,37.28,2023-06-24,348.8333333333333
Cascade Crest,F,100.0,2018-08-25,1383.65
Cascade Crest,F,100.0,2019-08-24,1276.4429333333333
Cascade Crest,F,100.0,2021-08-28,1425.1
Cascade Crest,F,100.0,2022-07-22,1411.5693
Cascade Crest,F,100.0,2023-07-21,1337.8060833333334
Cascade Crest,M,100.0,2018-08-25,1083.0
Cascade Crest,M,100.0,2019-08-24,1084.6747666666668
Cascade Crest,M,100.0,2021-08-28,1264.0833333333333
Cascade Crest,M,100.0,2022-07-22,1147.9826833333334
Cascade Crest,M,100.0,2023-07-21,1196.4672
Catamount Ultra,F,15.53,2019-06-22,118.46995
Catamount Ultra,F,15.53,2021-06-26,112.11666666666666
Catamount Ultra,F,15.53,2022-06-25,115.83333333333333
Catamount Ultra,F,15.53,2023-06-24,129.05
Catamount Ultra,F,31.07,2019-06-22,260.82918333333333
Catamount Ultra,F,31.07,2021-06-26,297.3
Catamount Ultra,F,31.07,2022-06-25,261.28333333333336
Catamount Ultra,F,31.07,2023-06-24,267.06666666666666
Catamount Ultra,M,15.53,2019-06-22,97.67593333333333
Catamount Ultra,M,15.53,2021-06-26,101.05
Catamount Ultra,M,15.53,2022-06-25,113.7
Catamount Ultra,M,15.53,2023-06-24,106.81666666666666
Catamount Ultra,M,31.07,2019-06-22,226.88241666666667
Catamount Ultra,M,31.07,2021-06-26,223.03333333333333
Catamount Ultra,M,31.07,2022-06-25,253.11666666666667
Catamount Ultra,M,31.07,2023-06-24,247.85
Catoctin 50k Trail Run & Half Cat,F,15.53,2019-07-20,261.42356666666666
Catoctin 50k Trail Run & Half Cat,F,15.53,2020-07-11,208.1
Catoctin 50k Trail Run & Half Cat,F,15.53,2021-07-10,162.51666666666668
Catoctin 50k Trail Run & Half Cat,F,15.53,2022-07-09,169.87583333333333
Catoctin 50k Trail Run & Half Cat,F,15.53,2023-07-08,180.18335
Catoctin 50k Trail Run & Half Cat,F,31.07,2019-07-20,420.87945
Catoctin 50k Trail Run & Half Cat,F,31.07,2020-07-11,413.8
Catoctin 50k Trail Run & Half Cat,F,31.07,2021-07-10,342.05895
Catoctin 50k Trail Run & Half Cat,F,31.07,2022-07-09,343.0034
Catoctin 50k Trail Run & Half Cat,F,31.07,2023-07-08,418.1
Catoctin 50k Trail Run & Half Cat,M,15.53,2019-07-20,215.52158333333333
Catoctin 50k Trail Run & Half Cat,M,15.53,2020-07-11,191.46666666666667
Catoctin 50k Trail Run & Half Cat,M,15.53,2021-07-10,159.1
Catoctin 50k Trail Run & Half Cat,M,15.53,2022-07-09,164.20355
Catoctin 50k Trail Run & Half Cat,M,15.53,2023-07-08,161.01578333333333
Catoctin 50k Trail Run & Half Cat,M,31.07,2019-07-20,314.85833333333335
Catoctin 50k Trail Run & Half Cat,M,31.07,2020-07-11,358.03333333333336
Catoctin 50k Trail Run & Half Cat,M,31.07,2021-07-10,279.19258333333335
Catoctin 50k Trail Run & Half Cat,M,31.07,2022-07-09,285.3383
Catoctin 50k Trail Run & Half Cat,M,31.07,2023-07-08,326.21453333333335
Cayuga Trails,F,26.2,2019-06-01,283.19825
Cayuga Trails,F,31.07,2020-07-18,371.85
Cayuga Trails,F,31.07,2021-05-29,324.81666666666666
Cayuga Trails,F,31.07,2022-06-04,312.00076666666666
Cayuga Trails,F,31.07,2023-06-03,383.4
Cayuga Trails,F,50.0,2019-06-01,532.4306
Cayuga Trails,F,50.0,2020-07-18,727.7166666666667
Cayuga Trails,F,50.0,2021-05-29,507.76666666666665
Cayuga Trails,F,50.0,2022-06-04,585.5517666666667
Cayuga Trails,F,50.0,2023-06-03,595.5666666666667
Cayuga Trails,M,26.2,2019-06-01,236.82486666666668
Cayuga Trails,M,31.07,2020-07-18,322.43333333333334
Cayuga Trails,M,31.07,2021-05-29,271.3333333333333
Cayuga Trails,M,31.07,2022-06-04,283.86148333333335
Cayuga Trails,M,31.07,2023-06-03,253.58333333333334
Cayuga Trails,M,50.0,2019-06-01,427.68195
Cayuga Trails,M,50.0,2020-07-18,624.5333333333333
Cayuga Trails,M,50.0,2021-05-29,487.3833333333333
Cayuga Trails,M,50.0,2022-06-04,438.55781666666667
Cayuga Trails,M,50.0,2023-06-03,492.45
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2019-05-25,31.214933333333335
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2022-05-29,32.400933333333334
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,3.11,2023-05-28,32.2789
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2019-05-25,117.82966666666667
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2021-05-29,116.61036666666666
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2022-05-29,121.84523333333334
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,F,13.1,2023-05-28,115.55
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2019-05-25,27.478283333333334
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2022-05-29,32.275416666666665
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,3.11,2023-05-28,26.612733333333335
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2019-05-25,105.13311666666667
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2021-05-29,92.26666666666667
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2022-05-29,88.93333333333334
Charlie Horse Trail Half-Marathon & Dirty Pony 5K,M,13.1,2023-05-28,95.58553333333333
Chesterfield Gorge Ultra and 25k,F,15.53,2019-06-01,133.96666666666667
Chesterfield Gorge Ultra and 25k,F,15.53,2022-06-04,126.06666666666666
Chesterfield Gorge Ultra and 25k,F,15.53,2023-06-03,108.85
Chesterfield Gorge Ultra and 25k,F,31.07,2019-06-01,280.9166666666667
Chesterfield Gorge Ultra and 25k,F,31.07,2021-07-10,298.6333333333333
Chesterfield Gorge Ultra and 25k,F,31.07,2022-06-04,271.0
Chesterfield Gorge Ultra and 25k,F,31.07,2023-06-03,264.0
Chesterfield Gorge Ultra and 25k,F,50.0,2019-06-01,568.7833333333333
Chesterfield Gorge Ultra and 25k,F,50.0,2021-07-10,546.6333333333333
Chesterfield Gorge Ultra and 25k,F,50.0,2022-06-04,478.2
Chesterfield Gorge Ultra and 25k,F,50.0,2023-06-03,557.1833333333333
Chesterfield Gorge Ultra and 25k,F,62.14,2019-06-01,601.7333333333333
Chesterfield Gorge Ultra and 25k,F,62.14,2021-07-10,819.5
Chesterfield Gorge Ultra and 25k,F,62.14,2022-06-04,761.5833333333334
Chesterfield Gorge Ultra and 25k,M,15.53,2019-06-01,116.46666666666667
Chesterfield Gorge Ultra and 25k,M,15.53,2022-06-04,100.76666666666667
Chesterfield Gorge Ultra and 25k,M,15.53,2023-06-03,95.6
Chesterfield Gorge Ultra and 25k,M,31.07,2019-06-01,214.91666666666666
Chesterfield Gorge Ultra and 25k,M,31.07,2021-07-10,227.75
Chesterfield Gorge Ultra and 25k,M,31.07,2022-06-04,227.66666666666666
Chesterfield Gorge Ultra and 25k,M,31.07,2023-06-03,247.46666666666667
Chesterfield Gorge Ultra and 25k,M,50.0,2019-06-01,514.0833333333334
Chesterfield Gorge Ultra and 25k,M,50.0,2021-07-10,443.7
Chesterfield Gorge Ultra and 25k,M,50.0,2022-06-04,449.25
Chesterfield Gorge Ultra and 25k,M,50.0,2023-06-03,441.73333333333335
Chesterfield Gorge Ultra and 25k,M,62.14,2019-06-01,621.1
Chesterfield Gorge Ultra and 25k,M,62.14,2021-07-10,579.15
Chesterfield Gorge Ultra and 25k,M,62.14,2022-06-04,625.4333333333333
Chesterfield Gorge Ultra and 25k,X,31.07,2023-06-03,377.06666666666666
China Camp Trail Run,F,3.11,2019-06-01,22.883333333333333
China Camp Trail Run,F,3.11,2021-09-04,22.333333333333332
China Camp Trail Run,F,3.11,2022-06-18,23.483333333333334
China Camp Trail Run,F,3.11,2023-06-17,24.55
China Camp Trail Run,F,6.21,2019-06-01,48.25
China Camp Trail Run,F,6.21,2021-09-04,52.93333333333333
China Camp Trail Run,F,6.21,2022-06-18,63.06666666666667
China Camp Trail Run,F,6.21,2023-06-17,56.35
China Camp Trail Run,F,13.1,2019-06-01,114.23333333333333
China Camp Trail Run,F,13.1,2021-09-04,112.61666666666666
China Camp Trail Run,F,13.1,2022-06-18,97.58333333333333
China Camp Trail Run,F,13.1,2023-06-17,111.85
China Camp Trail Run,M,3.11,2019-06-01,20.55
China Camp Trail Run,M,3.11,2021-09-04,19.183333333333334
China Camp Trail Run,M,3.11,2022-06-18,19.183333333333334
China Camp Trail Run,M,3.11,2023-06-17,19.533333333333335
China Camp Trail Run,M,6.21,2019-06-01,45.916666666666664
China Camp Trail Run,M,6.21,2021-09-04,42.833333333333336
China Camp Trail Run,M,6.21,2022-06-18,57.266666666666666
China Camp Trail Run,M,6.21,2023-06-17,44.95
China Camp Trail Run,M,13.1,2019-06-01,93.78333333333333
China Camp Trail Run,M,13.1,2021-09-04,97.65
China Camp Trail Run,M,13.1,2022-06-18,100.05
China Camp Trail Run,M,13.1,2023-06-17,99.06666666666666
China Camp Trail Run,X,13.1,2021-09-04,161.65
Chocorua Mountain Race,F,15.5,2019-06-08,147.28333333333333
Chocorua Mountain Race,F,15.5,2021-06-05,194.8
Chocorua Mountain Race,F,15.5,2022-06-04,174.88333333333333
Chocorua Mountain Race,F,15.5,2023-06-03,184.16666666666666
Chocorua Mountain Race,M,15.5,2019-06-08,135.7
Chocorua Mountain Race,M,15.5,2021-06-05,149.56666666666666
Chocorua Mountain Race,M,15.5,2022-06-04,136.85
Chocorua Mountain Race,M,15.5,2023-06-03,141.81666666666666
Cinderella Trail Run,F,5.0,2019-05-11,37.55
Cinderella Trail Run,F,5.0,2022-06-11,44.833333333333336
Cinderella Trail Run,F,13.1,2019-05-11,129.8
Cinderella Trail Run,F,13.1,2022-06-11,144.68333333333334
Cinderella Trail Run,F,18.64,2019-05-11,186.55
Cinderella Trail Run,F,18.64,2022-06-11,193.0
Cinderella Trail Run,F,26.2,2019-05-11,317.8
Cinderella Trail Run,F,26.2,2022-06-11,290.28333333333336
Cinderella Trail Run,F,31.07,2019-05-11,374.18333333333334
Cinderella Trail Run,F,31.07,2022-06-11,362.03333333333336
Cinderella Trail Run,F,31.07,2023-06-10,312.46666666666664
Cinderella Trail Run,M,5.0,2019-05-11,30.566666666666666
Cinderella Trail Run,M,5.0,2022-06-11,36.733333333333334
Cinderella Trail Run,M,13.1,2019-05-11,108.73333333333333
Cinderella Trail Run,M,13.1,2022-06-11,110.06666666666666
Cinderella Trail Run,M,18.64,2019-05-11,172.08333333333334
Cinderella Trail Run,M,18.64,2022-06-11,150.46666666666667
Cinderella Trail Run,M,26.2,2019-05-11,247.25
Cinderella Trail Run,M,26.2,2022-06-11,379.65
Cinderella Trail Run,M,31.07,2019-05-11,280.1333333333333
Cinderella Trail Run,M,31.07,2022-06-11,357.9
Cinderella Trail Run,M,31.07,2023-06-10,272.1666666666667
Cocodona,F,36.0,2023-05-01,395.93333333333334
Cocodona,F,125.0,2023-05-01,2002.5
Cocodona,F,250.0,2021-05-03,5130.633333333333
Cocodona,F,250.0,2022-05-02,4270.366666666667
Cocodona,F,250.0,2023-05-01,4370.45
Cocodona,M,36.0,2023-05-01,314.73333333333335
Cocodona,M,125.0,2023-05-01,1529.3666666666666
Cocodona,M,250.0,2021-05-03,4370.416666666667
Cocodona,M,250.0,2022-05-02,3568.9
Cocodona,M,250.0,2023-05-01,4181.516666666666
Collegiate Peaks Trail Run,F,25.0,2019-05-04,224.29586666666665
Collegiate Peaks Trail Run,F,25.0,2021-05-01,215.88333333333333
Collegiate Peaks Trail Run,F,25.0,2022-05-07,211.45
Collegiate Peaks Trail Run,F,25.0,2023-05-06,200.33333333333334
Collegiate Peaks Trail Run,F,50.0,2019-05-04,564.91155
Collegiate Peaks Trail Run,F,50.0,2021-05-01,487.21666666666664
Collegiate Peaks Trail Run,F,50.0,2022-05-07,510.8333333333333
Collegiate Peaks Trail Run,F,50.0,2023-05-06,589.05
Collegiate Peaks Trail Run,M,25.0,2019-05-04,182.58068333333333
Collegiate Peaks Trail Run,M,25.0,2021-05-01,182.51666666666668
Collegiate Peaks Trail Run,M,25.0,2022-05-07,188.51666666666668
Collegiate Peaks Trail Run,M,25.0,2023-05-06,183.03333333333333
Collegiate Peaks Trail Run,M,50.0,2019-05-04,457.5020333333333
Collegiate Peaks Trail Run,M,50.0,2021-05-01,510.31666666666666
Collegiate Peaks Trail Run,M,50.0,2022-05-07,524.8
Collegiate Peaks Trail Run,M,50.0,2023-05-06,493.5
Connecticut Ultra Traverse #CUT112,F,112.0,2021-06-04,2309.1391
Connecticut Ultra Traverse #CUT112,F,112.0,2022-06-03,2283.409866666667
Connecticut Ultra Traverse #CUT112,F,112.0,2023-06-02,1786.5486166666667
